prompt_id,instance_id,response,correct,message
2458,829,,,
2047,129,,,
2757,415,,,
2039,94,,,
3036,773,,,
1936,1720,,,
3823,1423,,,
2640,1759,,,
968,379,,,
2022,89,,,
3732,583,,,
3438,1426,,,
3035,1369,,,
668,987,,,
2952,1332,,,
4241,1300,,,
641,518,,,
3039,339,,,
4061,773,,,
1932,634,,,
3766,438,,,
3513,1151,,,
1927,797,,,
1050,1888,,,
4509,1715,,,
2054,1491,,,
3419,692,,,
1158,1623,,,
2183,765,,,
2406,1145,,,
2865,629,,,
2632,1447,,,
989,1118,,,
683,1456,,,
3426,1553,,,
3531,1602,,,
4236,939,,,
1244,1731,,,
4145,1315,,,
1661,1654,,,
1509,489,,,
3809,16,,,
130,256,,,
1398,1970,,,
1013,505,,,
3511,1383,,,
2209,726,,,
3941,957,,,
847,426,,,
1060,611,,,
285,1711,,,
3619,24,,,
200,1517,,,
1400,723,,,
612,993,,,
1110,940,,,
4319,544,,,
4440,347,,,
3255,1488,,,
3543,2,,,
2972,1315,,,
1069,311,,,
3374,1784,,,
2025,611,,,
2461,304,,,
998,996,,,
2825,713,,,
2823,1908,,,
904,112,,,
379,972,,,
618,1373,,,
2977,1211,,,
3765,1225,,,
3429,1796,,,
3772,1631,,,
3654,1684,,,
2426,1513,,,
4002,516,,,
1129,311,,,
1538,1810,,,
4272,1895,,,
702,1771,,,
1277,443,,,
65,595,,,
3102,1467,,,
3804,933,,,
3182,859,,,
2688,38,,,
3679,274,,,
1482,917,,,
4267,19,,,
2342,1887,,,
812,1705,,,
1948,744,,,
2494,687,,,
4138,92,,,
2861,1008,,,
405,140,,,
4342,1200,,,
4405,1298,,,
4263,655,,,
3579,668,,,
2392,1838,,,
2707,1703,,,
3221,1603,,,
2672,866,,,
1496,1331,,,
1201,444,,,
351,1556,,,
1767,641,,,
3611,1234,,,
4354,1656,,,
2334,369,,,
2637,213,,,
834,780,,,
2913,1506,,,
2388,1972,,,
1389,185,,,
994,967,,,
2414,1217,,,
2297,420,,,
4082,397,,,
3681,1818,,,
1875,1963,,,
1420,740,,,
2419,1889,,,
2176,501,,,
890,393,,,
1943,864,,,
2337,620,,,
1182,1656,,,
805,214,,,
1735,255,,,
4267,544,,,
1416,883,,,
229,868,,,
333,820,,,
4528,850,,,
4512,740,,,
1636,1799,,,
55,1838,,,
4096,1433,,,
216,476,,,
3099,1879,,,
1704,142,,,
2364,453,,,
3577,1539,,,
3731,929,,,
4369,1160,,,
1058,937,,,
3807,334,,,
2474,303,,,
919,1043,,,
1006,274,,,
3727,1897,,,
3626,223,,,
4137,1467,,,
2206,1367,,,
728,1344,,,
1147,1438,,,
2335,1686,,,
976,1936,,,
2967,461,,,
663,530,,,
1865,1971,,,
623,1402,,,
2744,92,,,
1314,1458,,,
4253,1069,,,
2813,24,,,
2316,329,,,
3803,1882,,,
4302,97,,,
621,1009,,,
2640,1651,,,
321,1535,,,
3635,880,,,
842,1094,,,
4372,1927,,,
2663,1233,,,
1597,364,,,
298,1893,,,
66,1741,,,
2062,1764,,,
1148,380,,,
3155,1757,,,
1847,508,,,
1641,947,,,
2225,770,,,
3943,1238,,,
1270,631,,,
4064,688,,,
1569,1109,,,
4166,1703,,,
2370,1246,,,
1105,1112,,,
1665,1515,,,
744,340,,,
4331,185,,,
1796,1510,,,
26,1665,,,
3643,666,,,
564,461,,,
4116,436,,,
1749,847,,,
1494,279,,,
325,1180,,,
3507,1563,,,
2206,1663,,,
3190,215,,,
1968,1895,,,
2925,283,,,
4062,82,,,
4449,1678,,,
1510,988,,,
2517,862,,,
1945,529,,,
2450,901,,,
4068,1974,,,
4112,564,,,
3290,196,,,
2995,1627,,,
4558,972,,,
4034,1164,,,
2478,283,,,
809,1573,,,
1836,1055,,,
942,1223,,,
2409,1629,,,
3519,1635,,,
3751,321,,,
2729,1267,,,
2075,626,,,
3564,56,,,
971,1134,,,
1478,52,,,
3898,985,,,
2675,359,,,
952,832,,,
2915,1411,,,
3339,840,,,
1074,459,,,
4057,1806,,,
4103,994,,,
3456,266,,,
1970,302,,,
242,1928,,,
2440,1010,,,
2247,1027,,,
4257,229,,,
1804,892,,,
3430,1998,,,
510,111,,,
2711,267,,,
2194,1018,,,
2664,760,,,
3449,1290,,,
3283,243,,,
3707,724,,,
3566,1677,,,
3344,741,,,
2186,1826,,,
458,601,,,
2250,1632,,,
4072,1441,,,
1836,1352,,,
2850,1611,,,
382,1533,,,
2587,1967,,,
3755,92,,,
3437,1510,,,
1856,976,,,
1396,1592,,,
4496,816,,,
1729,1489,,,
925,797,,,
2765,1193,,,
1083,1891,,,
4527,1809,,,
167,204,,,
177,301,,,
3180,1738,,,
757,193,,,
2795,1663,,,
2958,1345,,,
532,771,,,
412,1711,,,
4350,1500,,,
1765,999,,,
3037,1003,,,
4491,1757,,,
1664,1278,,,
1316,1921,,,
4493,1548,,,
3317,1846,,,
1923,1609,,,
2434,543,,,
1353,1930,,,
3136,670,,,
2780,1699,,,
3467,1637,,,
1808,1434,,,
2086,561,,,
114,866,,,
302,1248,,,
168,20,,,
4417,136,,,
860,12,,,
4206,1779,,,
3338,286,,,
4067,1282,,,
354,1440,,,
1316,1119,,,
2374,1470,,,
2528,1784,,,
203,761,,,
1929,857,,,
2074,1163,,,
283,709,,,
2285,1101,,,
1037,387,,,
3169,1395,,,
3361,1499,,,
1100,1067,,,
2264,1842,,,
712,670,,,
641,1929,,,
619,1689,,,
4232,272,,,
3484,930,,,
169,134,,,
123,1337,,,
4544,187,,,
1273,1595,,,
801,1185,,,
3280,1989,,,
1629,1559,,,
2618,1691,,,
2715,1244,,,
3566,888,,,
4297,1919,,,
196,1133,,,
2534,1313,,,
2298,1808,,,
3849,1170,,,
1700,186,,,
836,344,,,
2216,1731,,,
3954,794,,,
3158,1995,,,
2443,177,,,
3603,399,,,
780,1338,,,
1864,794,,,
3408,1109,,,
2336,1439,,,
4054,1270,,,
2385,1842,,,
4472,1694,,,
4249,1239,,,
2051,1960,,,
3207,1764,,,
144,787,,,
4169,871,,,
3302,275,,,
3126,1514,,,
908,1055,,,
3793,1854,,,
1879,1128,,,
208,1632,,,
3333,408,,,
1947,256,,,
3750,856,,,
3102,582,,,
3999,1496,,,
913,1869,,,
2605,1179,,,
2788,1352,,,
1206,81,,,
701,1165,,,
800,367,,,
1419,1656,,,
1742,327,,,
4108,1689,,,
2096,1801,,,
703,1433,,,
1185,1144,,,
3382,495,,,
3972,261,,,
4390,1300,,,
1949,1538,,,
494,739,,,
4139,180,,,
2114,263,,,
3454,1857,,,
2612,1358,,,
2834,497,,,
1263,859,,,
306,536,,,
2696,928,,,
3410,518,,,
46,1492,,,
2249,733,,,
1755,203,,,
4099,1490,,,
4192,1526,,,
2625,1553,,,
1977,1060,,,
2699,1558,,,
3870,543,,,
4051,1344,,,
4315,730,,,
683,244,,,
881,348,,,
3571,95,,,
650,313,,,
3151,976,,,
1067,1458,,,
114,587,,,
1359,1484,,,
4361,1140,,,
1019,57,,,
1394,327,,,
1655,1290,,,
3670,1747,,,
953,985,,,
327,1361,,,
3558,602,,,
4153,1834,,,
1432,245,,,
4400,1155,,,
4086,1765,,,
1173,556,,,
3507,1359,,,
3350,925,,,
77,1343,,,
2489,662,,,
986,728,,,
3653,134,,,
2468,257,,,
2274,436,,,
4382,1778,,,
2704,750,,,
3117,957,,,
1392,108,,,
1187,276,,,
2434,702,,,
4389,707,,,
1715,305,,,
3114,602,,,
4356,1763,,,
3960,699,,,
3882,1857,,,
1766,1584,,,
2769,1466,,,
1135,621,,,
1377,1472,,,
4398,1626,,,
3975,230,,,
82,781,,,
2664,1938,,,
3492,409,,,
1503,919,,,
1261,443,,,
3946,1585,,,
562,888,,,
46,1420,,,
2615,1832,,,
1574,660,,,
1671,1167,,,
787,510,,,
4510,1654,,,
3846,1941,,,
2776,1864,,,
794,1057,,,
512,1229,,,
3931,1393,,,
1312,856,,,
560,252,,,
2939,1638,,,
1896,149,,,
2893,1438,,,
118,1064,,,
1615,1993,,,
2303,706,,,
2383,1894,,,
3574,1891,,,
2564,1656,,,
3080,1866,,,
3382,1737,,,
2136,262,,,
4538,767,,,
1699,874,,,
649,1850,,,
1278,1224,,,
863,1672,,,
1815,1296,,,
2348,1388,,,
1495,1818,,,
2205,1372,,,
858,687,,,
1062,1758,,,
4381,1049,,,
3212,785,,,
2769,1179,,,
2325,1284,,,
3971,453,,,
1755,1599,,,
1410,243,,,
22,817,,,
1944,1493,,,
1815,1329,,,
766,406,,,
1228,1739,,,
1202,743,,,
1382,1204,,,
3988,972,,,
2,144,,,
2712,717,,,
652,1067,,,
437,1605,,,
1149,57,,,
4292,999,,,
3688,766,,,
3568,1134,,,
3956,1645,,,
2743,1665,,,
2538,86,,,
4197,911,,,
983,1926,,,
2019,1512,,,
3298,1600,,,
3165,207,,,
3234,119,,,
3980,424,,,
2977,1788,,,
2615,500,,,
4378,1479,,,
2658,1924,,,
4451,1438,,,
655,1991,,,
1794,641,,,
1393,979,,,
2329,1666,,,
1198,1206,,,
3667,1741,,,
3704,1620,,,
4111,409,,,
2101,1358,,,
1008,1300,,,
3652,1035,,,
2920,1513,,,
1493,557,,,
212,393,,,
3067,1223,,,
3909,1468,,,
2902,784,,,
3557,857,,,
1793,638,,,
1602,184,,,
3208,575,,,
3139,135,,,
1501,1226,,,
89,1064,,,
1642,1600,,,
3708,891,,,
3028,435,,,
4412,869,,,
1634,1705,,,
47,200,,,
2603,1505,,,
2755,507,,,
789,888,,,
3094,573,,,
2128,1402,,,
4217,1486,,,
109,11,,,
2290,652,,,
281,514,,,
2306,929,,,
4015,1855,,,
3341,269,,,
368,820,,,
2122,1283,,,
2299,1891,,,
480,111,,,
255,476,,,
3949,879,,,
3812,931,,,
4112,1895,,,
1457,1404,,,
3971,1157,,,
871,949,,,
320,791,,,
3099,1766,,,
241,1821,,,
1285,134,,,
1484,18,,,
1104,697,,,
694,1581,,,
3519,1270,,,
1001,1665,,,
470,334,,,
3719,654,,,
522,1664,,,
2636,14,,,
817,1377,,,
4564,210,,,
2327,1322,,,
1628,1856,,,
139,1767,,,
2790,1203,,,
2654,1675,,,
1419,942,,,
3072,774,,,
4331,764,,,
118,1770,,,
3382,123,,,
3492,1692,,,
515,1534,,,
544,1779,,,
1618,1005,,,
4207,208,,,
1237,883,,,
2236,1421,,,
704,770,,,
1447,1513,,,
3719,1009,,,
373,736,,,
2311,555,,,
1666,1365,,,
4240,314,,,
3433,103,,,
1450,1943,,,
27,97,,,
2610,479,,,
2296,993,,,
2941,1528,,,
987,932,,,
2864,628,,,
3911,420,,,
722,443,,,
3883,1959,,,
739,1123,,,
975,552,,,
759,1384,,,
1530,1876,,,
724,1864,,,
1557,849,,,
2663,796,,,
168,1356,,,
1420,993,,,
87,1143,,,
1824,1492,,,
3141,1578,,,
3861,1387,,,
681,1582,,,
2069,1492,,,
2581,1747,,,
1602,1910,,,
1113,930,,,
2604,1119,,,
447,827,,,
3181,1790,,,
2408,350,,,
1493,417,,,
2340,233,,,
1177,1977,,,
2646,1917,,,
3472,1492,,,
1895,996,,,
1579,235,,,
2288,823,,,
1671,439,,,
1485,1460,,,
2474,147,,,
2175,1250,,,
3687,1247,,,
2219,336,,,
775,422,,,
4109,927,,,
2979,485,,,
3050,422,,,
2926,896,,,
4387,1211,,,
3772,268,,,
1430,90,,,
308,249,,,
3235,654,,,
1306,288,,,
4512,1293,,,
1767,340,,,
3639,862,,,
2910,382,,,
2421,1408,,,
1740,387,,,
2870,857,,,
4225,1795,,,
2256,238,,,
761,664,,,
4305,1293,,,
1767,1339,,,
2166,111,,,
1830,1726,,,
3923,510,,,
2188,273,,,
263,1626,,,
967,387,,,
4337,325,,,
1563,1718,,,
3986,705,,,
1172,1728,,,
3919,1112,,,
2709,899,,,
3122,1886,,,
3170,285,,,
283,1923,,,
2704,510,,,
877,1125,,,
3010,1087,,,
66,516,,,
1331,1402,,,
3535,49,,,
3988,1511,,,
2807,1557,,,
2824,421,,,
840,1217,,,
1569,1221,,,
3003,324,,,
2569,457,,,
1365,423,,,
3916,301,,,
1561,1269,,,
182,913,,,
3828,1905,,,
3648,1575,,,
3349,1721,,,
3972,1231,,,
2043,749,,,
2118,1515,,,
3130,1518,,,
2834,662,,,
4047,1991,,,
3365,236,,,
2518,72,,,
336,1263,,,
1965,962,,,
4252,1401,,,
904,1525,,,
3531,982,,,
3572,1330,,,
2259,1138,,,
3361,1484,,,
239,1087,,,
1375,1917,,,
4296,1374,,,
1395,1486,,,
2521,951,,,
4396,702,,,
1664,1659,,,
1170,1258,,,
1089,1217,,,
2794,1292,,,
451,621,,,
758,643,,,
2594,757,,,
1186,1331,,,
2903,641,,,
3847,1953,,,
3321,1691,,,
1386,1998,,,
3863,1390,,,
7,150,,,
1237,493,,,
1681,268,,,
1443,839,,,
2527,685,,,
2579,1455,,,
674,478,,,
1548,977,,,
1981,507,,,
1705,1187,,,
3662,74,,,
756,758,,,
2052,1948,,,
1293,5,,,
41,969,,,
4004,509,,,
2891,1316,,,
838,274,,,
3949,733,,,
3305,1027,,,
1782,1033,,,
3961,1997,,,
3156,1136,,,
3887,1989,,,
2036,540,,,
803,1691,,,
3251,416,,,
1077,1930,,,
2670,1150,,,
1120,203,,,
3354,942,,,
2744,25,,,
2375,1227,,,
3561,1493,,,
3303,1729,,,
4480,975,,,
601,205,,,
2909,1478,,,
4096,476,,,
225,1255,,,
1859,1421,,,
1494,1040,,,
1972,1300,,,
3096,1027,,,
3039,57,,,
2850,1769,,,
4206,1045,,,
13,709,,,
3340,369,,,
648,374,,,
1929,1416,,,
1158,602,,,
4193,1780,,,
1576,1638,,,
371,361,,,
1771,1908,,,
2532,1694,,,
3652,819,,,
778,1787,,,
2848,1329,,,
3221,1582,,,
1508,1829,,,
3571,254,,,
1264,1135,,,
2390,914,,,
2609,1269,,,
3244,1704,,,
4032,3,,,
292,299,,,
2189,1191,,,
3537,1585,,,
1505,1828,,,
1371,1811,,,
3340,968,,,
4339,1685,,,
892,1624,,,
3900,110,,,
693,482,,,
2904,1746,,,
850,1306,,,
3392,1958,,,
102,1103,,,
1349,1192,,,
2676,369,,,
1079,1908,,,
4252,1566,,,
3221,292,,,
3814,472,,,
97,430,,,
4078,65,,,
3369,1477,,,
3543,1670,,,
457,552,,,
2541,742,,,
3565,1,,,
2169,1423,,,
972,1472,,,
3777,281,,,
4211,1206,,,
3127,980,,,
3972,814,,,
2810,1445,,,
4488,219,,,
3060,1376,,,
936,1561,,,
1500,434,,,
3557,638,,,
4460,646,,,
3216,1605,,,
671,335,,,
1261,1089,,,
58,722,,,
2827,1880,,,
2162,1796,,,
1657,1407,,,
4319,531,,,
3816,1467,,,
3648,214,,,
407,431,,,
3898,1445,,,
2363,380,,,
334,483,,,
1019,1305,,,
4107,489,,,
3860,1742,,,
3079,995,,,
420,95,,,
3097,1782,,,
2116,1352,,,
3571,105,,,
2830,1685,,,
2484,484,,,
197,782,,,
4552,1825,,,
2241,1481,,,
1499,566,,,
2459,1762,,,
2993,1556,,,
3498,1120,,,
146,1937,,,
3747,1574,,,
2723,435,,,
2497,302,,,
298,1535,,,
936,1751,,,
2996,1582,,,
307,257,,,
4456,1217,,,
3323,1388,,,
2085,1275,,,
1469,1950,,,
705,72,,,
4487,1577,,,
793,670,,,
1057,855,,,
1213,737,,,
4139,731,,,
3616,672,,,
2304,644,,,
2897,626,,,
3842,487,,,
2047,1341,,,
4391,1876,,,
3845,1015,,,
340,1859,,,
642,63,,,
2739,1256,,,
3127,472,,,
321,360,,,
1231,63,,,
848,562,,,
3203,1449,,,
4300,547,,,
660,1468,,,
2833,896,,,
2533,488,,,
3544,885,,,
3361,1305,,,
187,1546,,,
1542,1856,,,
2154,1373,,,
665,156,,,
3635,1854,,,
976,1305,,,
1607,1257,,,
2189,451,,,
2543,885,,,
4312,156,,,
4522,1578,,,
2044,1500,,,
409,1262,,,
3139,650,,,
3967,258,,,
1805,618,,,
3665,740,,,
2305,160,,,
1557,1772,,,
2322,846,,,
4207,842,,,
383,1439,,,
3344,589,,,
1520,1056,,,
2390,38,,,
2287,810,,,
42,751,,,
3415,1404,,,
1737,1182,,,
157,51,,,
3475,1228,,,
1088,1139,,,
2304,1871,,,
2240,415,,,
3879,481,,,
2668,1845,,,
814,1885,,,
1856,1206,,,
1885,1951,,,
151,1224,,,
2723,32,,,
1854,742,,,
534,1096,,,
2414,1019,,,
3864,331,,,
3529,1272,,,
2757,1557,,,
4542,160,,,
3263,1010,,,
3989,1303,,,
105,853,,,
2876,1775,,,
2857,256,,,
2681,724,,,
2905,1073,,,
3727,1524,,,
1273,427,,,
3875,197,,,
4185,1417,,,
1766,1927,,,
4464,1525,,,
1426,356,,,
3272,144,,,
2144,1826,,,
3380,185,,,
270,1353,,,
659,842,,,
4081,770,,,
2896,1170,,,
697,52,,,
1741,134,,,
4442,1086,,,
3097,4,,,
2550,832,,,
2447,1997,,,
2645,500,,,
3787,909,,,
3920,1348,,,
248,11,,,
1307,1591,,,
1398,1348,,,
2949,1322,,,
3619,1903,,,
3484,1148,,,
196,735,,,
2381,854,,,
4116,1548,,,
1968,1942,,,
3148,230,,,
4509,1320,,,
1104,1529,,,
3174,992,,,
1035,1903,,,
813,1062,,,
3319,1594,,,
1831,561,,,
1772,1123,,,
928,111,,,
2427,475,,,
1498,796,,,
1334,1562,,,
3364,1634,,,
3426,1781,,,
2952,1420,,,
1826,1293,,,
3507,1914,,,
2339,835,,,
2679,709,,,
3046,1071,,,
886,329,,,
2665,1392,,,
4213,1284,,,
4493,335,,,
4467,8,,,
3289,1593,,,
1888,543,,,
3388,1437,,,
4150,1941,,,
3891,1195,,,
2401,1049,,,
3770,625,,,
1316,1496,,,
1490,80,,,
3355,1815,,,
2419,687,,,
27,1000,,,
4468,653,,,
2802,515,,,
3892,998,,,
1445,226,,,
824,1603,,,
3215,1619,,,
3507,557,,,
3508,1410,,,
3441,1603,,,
1584,804,,,
243,1238,,,
1880,1338,,,
1162,863,,,
4222,1011,,,
675,669,,,
3429,112,,,
191,1095,,,
2726,945,,,
2096,1321,,,
1396,724,,,
3958,1406,,,
763,167,,,
3106,539,,,
190,1181,,,
3266,30,,,
4289,794,,,
1619,537,,,
1353,1508,,,
3840,87,,,
3095,1889,,,
2007,1055,,,
1469,1566,,,
3960,1696,,,
1675,1858,,,
2707,418,,,
1112,1512,,,
2457,1433,,,
543,1389,,,
259,248,,,
1736,1016,,,
3868,1320,,,
3851,1997,,,
2055,1216,,,
3721,1276,,,
2029,137,,,
1483,1532,,,
3870,1122,,,
4196,218,,,
932,919,,,
2778,1623,,,
1336,49,,,
2054,129,,,
3877,640,,,
585,1775,,,
57,1496,,,
271,287,,,
3408,1377,,,
4360,255,,,
3944,810,,,
3232,527,,,
590,544,,,
3498,1618,,,
2181,571,,,
4507,1104,,,
1014,1757,,,
4480,1917,,,
198,1976,,,
3678,1174,,,
4033,618,,,
501,1058,,,
2457,1115,,,
3341,701,,,
334,1533,,,
3048,396,,,
3350,1324,,,
4291,552,,,
3691,752,,,
3595,527,,,
1040,1339,,,
869,510,,,
1224,1211,,,
2202,4,,,
937,1432,,,
1417,573,,,
3074,258,,,
3463,1206,,,
2850,1492,,,
1190,1541,,,
2039,15,,,
4048,538,,,
1762,647,,,
2218,1719,,,
814,1512,,,
2768,922,,,
621,687,,,
3844,25,,,
4123,1303,,,
2052,1879,,,
2181,68,,,
2872,1249,,,
2477,182,,,
3730,364,,,
2773,1589,,,
3778,58,,,
2163,1220,,,
2309,759,,,
299,1712,,,
1174,1173,,,
1241,1443,,,
4377,3,,,
2419,1070,,,
217,1220,,,
1854,128,,,
3110,1867,,,
3042,1516,,,
2442,1849,,,
2572,956,,,
1327,1892,,,
2556,719,,,
3986,1975,,,
3689,1682,,,
2473,1270,,,
1295,1105,,,
1078,771,,,
1229,305,,,
2452,536,,,
3223,257,,,
2158,884,,,
1911,1847,,,
234,1857,,,
1775,1110,,,
2541,776,,,
1244,1135,,,
101,450,,,
2176,370,,,
3054,1637,,,
4266,759,,,
4335,775,,,
3404,953,,,
4001,306,,,
1429,1018,,,
2887,954,,,
1307,1190,,,
4203,993,,,
2636,1026,,,
4390,148,,,
3140,770,,,
3170,1443,,,
4070,1084,,,
1418,1388,,,
4406,12,,,
4043,1512,,,
1471,516,,,
4060,150,,,
3186,1211,,,
119,792,,,
543,373,,,
2871,1984,,,
1885,1958,,,
2594,1342,,,
1731,1319,,,
1881,1308,,,
1259,67,,,
2334,1371,,,
1003,416,,,
1652,144,,,
2990,1113,,,
4184,316,,,
3853,142,,,
102,703,,,
4396,1257,,,
1915,1447,,,
1698,1907,,,
3049,1544,,,
275,982,,,
3342,1588,,,
829,265,,,
2764,350,,,
4256,1047,,,
563,1401,,,
2277,575,,,
4485,1698,,,
4510,1613,,,
666,914,,,
469,1112,,,
3746,1266,,,
4386,1640,,,
2080,283,,,
2052,1265,,,
2148,180,,,
1532,949,,,
2055,1896,,,
1915,918,,,
3825,1532,,,
1488,801,,,
337,1005,,,
2229,777,,,
2327,1295,,,
766,761,,,
1593,1926,,,
534,191,,,
1111,1819,,,
4383,1074,,,
2539,1498,,,
510,1158,,,
1742,1176,,,
1909,268,,,
2046,650,,,
4003,1481,,,
3894,1190,,,
824,708,,,
4504,255,,,
428,1038,,,
2674,1570,,,
612,1668,,,
1647,1492,,,
4012,531,,,
976,985,,,
3706,1836,,,
699,998,,,
3993,560,,,
1655,1776,,,
837,1656,,,
4549,1452,,,
1803,1010,,,
4087,379,,,
2516,514,,,
80,1113,,,
3605,105,,,
935,1071,,,
3713,302,,,
1634,184,,,
3827,686,,,
4,311,,,
2111,1642,,,
3415,1171,,,
2271,322,,,
4132,547,,,
1480,1730,,,
2756,1671,,,
4255,973,,,
4054,87,,,
4313,858,,,
2380,636,,,
2513,1090,,,
2216,543,,,
4464,673,,,
2088,1913,,,
2861,1430,,,
2309,577,,,
4219,145,,,
2590,881,,,
3691,717,,,
935,161,,,
1528,482,,,
4090,246,,,
54,1352,,,
2677,1426,,,
4274,804,,,
3946,1803,,,
4158,1959,,,
1368,891,,,
1499,1702,,,
549,1923,,,
3624,7,,,
2555,1038,,,
793,593,,,
3717,1651,,,
2872,1061,,,
4518,42,,,
1532,458,,,
1623,1420,,,
911,1897,,,
1944,1016,,,
1788,1189,,,
2576,1985,,,
4209,470,,,
2561,1504,,,
2684,985,,,
4449,633,,,
3958,768,,,
863,668,,,
2517,199,,,
1764,115,,,
1296,1735,,,
2715,1900,,,
1311,1767,,,
1609,1631,,,
3323,1820,,,
1440,1962,,,
1324,1863,,,
1318,252,,,
2732,24,,,
4332,876,,,
3974,634,,,
3497,580,,,
2259,1513,,,
1918,1356,,,
2204,98,,,
3959,543,,,
2546,1884,,,
3110,852,,,
1216,475,,,
2568,1743,,,
2799,938,,,
2969,19,,,
2645,644,,,
3772,856,,,
2583,1682,,,
3567,1325,,,
3301,547,,,
3499,177,,,
47,1180,,,
3389,1367,,,
463,1922,,,
3429,325,,,
2966,630,,,
1173,1657,,,
3832,1348,,,
2300,440,,,
163,822,,,
1696,577,,,
1749,1896,,,
2146,1798,,,
2472,1889,,,
3132,1891,,,
198,1278,,,
2699,1693,,,
3586,236,,,
3207,1730,,,
2732,90,,,
1673,255,,,
1803,772,,,
4218,826,,,
3691,1722,,,
2298,341,,,
896,391,,,
624,683,,,
2039,1186,,,
1345,1377,,,
2730,707,,,
4023,1757,,,
3941,1150,,,
385,1768,,,
3272,175,,,
4085,1208,,,
2095,1739,,,
2350,13,,,
3145,1791,,,
497,1182,,,
850,1897,,,
470,1459,,,
2874,1429,,,
2315,1298,,,
4512,397,,,
3099,327,,,
3675,512,,,
2384,684,,,
931,796,,,
3958,180,,,
1126,933,,,
620,1336,,,
2722,980,,,
3471,32,,,
1273,326,,,
1261,1637,,,
2506,1984,,,
1677,1358,,,
738,486,,,
3676,811,,,
2057,224,,,
2750,282,,,
2187,144,,,
4454,1173,,,
2444,1216,,,
183,618,,,
1178,660,,,
570,926,,,
2633,1406,,,
3030,432,,,
3739,1979,,,
1801,1980,,,
1544,1368,,,
2694,1987,,,
3928,1224,,,
1909,1892,,,
3865,1014,,,
3038,780,,,
2793,1026,,,
1669,422,,,
2172,1749,,,
2142,196,,,
194,200,,,
1176,1350,,,
999,1700,,,
3445,1744,,,
3584,1436,,,
3324,954,,,
4079,1742,,,
402,1844,,,
4432,1048,,,
505,1450,,,
4297,329,,,
3132,1878,,,
135,1829,,,
3667,1125,,,
269,285,,,
4229,1277,,,
2743,1335,,,
4519,1738,,,
4127,554,,,
2371,20,,,
2799,1451,,,
562,1928,,,
633,1576,,,
772,1929,,,
942,673,,,
4460,1507,,,
1327,561,,,
4307,1117,,,
735,1887,,,
3929,1244,,,
1601,565,,,
613,141,,,
3615,86,,,
2322,1033,,,
3906,1414,,,
3785,1377,,,
1276,1597,,,
2771,1703,,,
612,1180,,,
1523,1999,,,
2850,1072,,,
3808,1662,,,
4426,1586,,,
3627,425,,,
180,438,,,
3367,1496,,,
2464,1388,,,
53,607,,,
3271,237,,,
158,619,,,
71,1253,,,
1889,740,,,
2704,719,,,
3583,386,,,
1262,895,,,
2171,841,,,
1869,1487,,,
2739,1779,,,
4465,1606,,,
3839,1843,,,
1680,1016,,,
2974,1979,,,
1280,288,,,
1584,338,,,
1243,1806,,,
1729,530,,,
2587,1476,,,
1523,524,,,
846,771,,,
219,1992,,,
4474,1347,,,
330,1922,,,
1068,137,,,
4530,985,,,
2923,1199,,,
581,107,,,
2746,1902,,,
2645,469,,,
1930,507,,,
1751,1215,,,
1691,701,,,
2541,318,,,
1369,1547,,,
3559,303,,,
2273,1951,,,
1954,745,,,
1822,618,,,
2980,1712,,,
228,1977,,,
1151,1732,,,
3687,1969,,,
1032,1457,,,
3146,1378,,,
213,547,,,
3724,291,,,
1749,1477,,,
3191,335,,,
412,1695,,,
3748,272,,,
3678,1611,,,
3348,1109,,,
1666,594,,,
1724,1954,,,
3191,1829,,,
1045,1279,,,
778,1811,,,
1468,1653,,,
4250,1082,,,
4332,1379,,,
1020,1868,,,
1366,732,,,
1758,1152,,,
1009,1288,,,
4102,1895,,,
3006,801,,,
2658,362,,,
3482,696,,,
1602,134,,,
1764,717,,,
761,1230,,,
4252,546,,,
3018,1436,,,
4009,1167,,,
2141,973,,,
4267,1172,,,
939,929,,,
3833,416,,,
135,885,,,
60,1745,,,
3187,1847,,,
3523,670,,,
3358,59,,,
839,839,,,
2975,566,,,
3023,386,,,
2600,636,,,
547,1663,,,
3641,1826,,,
2522,824,,,
1924,2,,,
708,870,,,
3268,1867,,,
3954,136,,,
132,1937,,,
2304,981,,,
2711,1602,,,
380,1184,,,
1180,1166,,,
2088,1509,,,
1487,1595,,,
77,1607,,,
1073,622,,,
4350,1044,,,
1306,1201,,,
1176,512,,,
3941,153,,,
327,161,,,
513,459,,,
1760,294,,,
2458,1154,,,
3118,162,,,
3480,475,,,
1321,123,,,
3516,1682,,,
1446,736,,,
1464,1948,,,
4350,664,,,
1269,1760,,,
1523,998,,,
3062,834,,,
917,1297,,,
1362,182,,,
251,993,,,
4173,1610,,,
1711,1859,,,
2567,925,,,
3386,199,,,
3130,1001,,,
2224,1015,,,
2693,714,,,
238,1801,,,
216,1367,,,
2781,1034,,,
239,100,,,
3946,1736,,,
287,166,,,
1210,1653,,,
3419,1315,,,
390,134,,,
4525,897,,,
3162,1643,,,
4405,1484,,,
1423,1785,,,
1326,1712,,,
839,1672,,,
125,631,,,
2924,1668,,,
1868,285,,,
772,1598,,,
3522,470,,,
556,770,,,
942,1954,,,
3990,752,,,
3895,1916,,,
3481,1850,,,
4502,797,,,
3694,961,,,
1127,958,,,
6,108,,,
2612,953,,,
3995,39,,,
3938,691,,,
